age,sex,height_cm,start_weight_kg,target_weight_kg,duration_weeks,start_bmi,target_bmi,avg_calorie_intake,avg_calorie_burn,main_exercise
28,Male,173.3,68.3,59.1,26.2,22.8,19.7,1962,254,Gym 3x/week
49,Female,172.9,104.1,96.1,14.5,34.8,32.1,2062,593,Cycling 4x/week
50,Female,165.3,62.2,53.9,24.4,22.8,19.7,1374,285,Cycling 4x/week
54,Female,152.2,75.1,62.9,25,32.4,27.2,1521,311,Swimming 2x/week
58,Male,170.2,97.9,78.7,39.9,33.8,27.2,2527,374,Cycling 4x/week
51,Male,179.8,103.4,94,16,32,29.1,2748,301,Swimming 2x/week
63,Male,171.1,66.3,60.3,12.9,22.6,20.6,1659,329,Swimming 2x/week
62,Male,163.5,67.5,63.5,7.7,25.2,23.8,1669,251,HIIT 3x/week
56,Female,173.4,83.3,67.1,37.2,27.7,22.3,1806,244,Gym 3x/week
40,Female,170.7,101.3,86.2,44.2,34.8,29.6,2294,537,Gym 3x/week
23,Male,177,102,92,16.9,32.6,29.4,2839,247,Cycling 4x/week
44,Female,174,77.1,62.9,36.5,25.5,20.8,1910,513,HIIT 3x/week
23,Female,153.8,56.4,48.2,14,23.9,20.4,1638,264,Running 3x/week
62,Female,173,69.3,60.3,31.5,23.2,20.1,1641,533,Gym 3x/week
50,Female,153.1,58.3,53.6,12.3,24.8,22.9,1438,214,Gym 3x/week
25,Male,182.3,90.1,80.6,30.1,27.1,24.2,2471,360,Gym 3x/week
37,Male,179.5,111.5,96.6,22.9,34.6,30,3022,263,HIIT 3x/week
40,Male,171.6,86.6,77.6,26.6,29.4,26.3,2213,538,Cycling 4x/week
50,Female,161.3,70.8,58.3,19.4,27.2,22.4,1379,395,Cycling 4x/week
52,Female,167.1,80.4,74.6,10.6,28.8,26.7,1573,620,HIIT 3x/week
55,Male,181.4,85.9,77.8,26.2,26.1,23.7,2220,151,HIIT 3x/week
53,Male,182.1,79.5,70,25.4,24,21.1,1943,567,HIIT 3x/week
60,Female,162.9,75,70.2,13.4,28.2,26.4,1669,408,Swimming 2x/week
54,Female,154.7,68.8,57.9,17,28.8,24.2,1501,628,Swimming 2x/week
26,Male,173.8,87.1,79.2,22.5,28.8,26.2,2261,637,HIIT 3x/week
39,Male,185.6,92.1,78.4,31.8,26.7,22.8,2579,619,Gym 3x/week
47,Male,178.4,97.6,86.2,39.8,30.7,27.1,2566,288,HIIT 3x/week
47,Male,166.2,75.6,67.8,21.8,27.4,24.6,1991,532,Running 3x/week
64,Female,170.9,85.5,74.2,18.6,29.3,25.4,1654,540,Gym 3x/week
23,Male,179.6,101.9,89.1,22.1,31.6,27.6,2907,447,Gym 3x/week
69,Male,174.7,101.5,82.7,48.2,33.3,27.1,2353,223,Gym 3x/week
45,Male,177.1,104,97.6,13.7,33.2,31.1,2680,450,Gym 3x/week
44,Female,154.3,79,71.3,16.6,33.2,29.9,1622,469,Running 3x/week
69,Female,168.2,79.2,65.1,35.2,28,23,1416,534,Cycling 4x/week
45,Male,168,90.6,82.9,20.3,32.1,29.4,2384,285,Cycling 4x/week
69,Male,169.5,70.2,59.2,37.7,24.4,20.6,1578,605,Running 3x/week
47,Male,186,109.4,91.7,36.9,31.6,26.5,2595,163,Cycling 4x/week
66,Female,170,95.6,79.1,26.8,33.1,27.4,1661,467,Cycling 4x/week
37,Male,186.3,94,86.5,25.3,27.1,24.9,2594,411,Cycling 4x/week
29,Male,178.5,90.5,72.8,54.5,28.4,22.9,2413,511,Running 3x/week
53,Male,182.4,113.3,95.1,45.3,34,28.6,2574,156,HIIT 3x/week
60,Female,165.7,87.6,82.9,14.1,31.9,30.2,1910,316,Swimming 2x/week
34,Female,152.5,73,60.3,40.6,31.4,25.9,1498,251,Running 3x/week
39,Male,179.4,99.4,86.5,19.5,30.9,26.9,2530,593,Gym 3x/week
28,Female,174,72.9,60,42.3,24.1,19.8,1775,305,HIIT 3x/week
69,Female,161,64.1,56.8,22.9,24.7,21.9,1510,640,Cycling 4x/week
19,Female,156.6,81.3,76.1,14.1,33.1,31,1802,614,Swimming 2x/week
31,Female,172.4,75.6,69.7,20.1,25.5,23.5,1994,577,HIIT 3x/week
45,Female,172.9,95.5,76.8,39,31.9,25.7,1843,470,Swimming 2x/week
23,Male,174,89.8,73,53.1,29.7,24.1,2318,242,Running 3x/week
67,Male,172.7,71.4,62.9,18.9,24,21.1,1637,206,Swimming 2x/week
35,Female,167.8,86.2,71.5,22.2,30.6,25.4,1930,514,HIIT 3x/week
58,Male,181.4,90.4,76.6,41.5,27.5,23.3,2243,559,Swimming 2x/week
53,Female,154.5,74.3,66.4,17.5,31.1,27.8,1497,398,Running 3x/week
48,Female,167,77.2,64.9,34.8,27.7,23.3,1514,414,Gym 3x/week
68,Female,151.6,74.1,62.1,21.8,32.2,27,1266,268,HIIT 3x/week
20,Male,174.4,77.9,64.3,23.6,25.6,21.1,2246,555,HIIT 3x/week
39,Male,184.2,95.8,83.3,30.2,28.2,24.6,2726,265,Running 3x/week
28,Female,159.2,73.8,60.4,33.9,29.1,23.8,1735,361,HIIT 3x/week
35,Female,165.2,64.7,59.5,10.9,23.7,21.8,1423,258,Gym 3x/week
46,Female,173.5,94.3,82,21.5,31.3,27.3,1883,258,HIIT 3x/week
23,Female,162.9,60.6,56.5,8.2,22.8,21.3,1525,418,HIIT 3x/week
36,Male,183.2,116.4,99.5,31.2,34.7,29.6,2857,599,Running 3x/week
57,Male,175.5,94.2,79,32.9,30.6,25.6,2165,266,Running 3x/week
34,Female,171,69.3,57,31.2,23.7,19.5,1818,152,Swimming 2x/week
35,Male,171.5,67.8,54.5,34.3,23,18.5,1887,155,Cycling 4x/week
58,Female,172,82.6,71.1,26.5,27.9,24,1540,296,Cycling 4x/week
49,Female,169.6,64.9,57.3,13.4,22.6,19.9,1584,289,Swimming 2x/week
20,Female,169,96.1,89.1,12.9,33.6,31.2,2190,537,Cycling 4x/week
25,Female,172.1,88.6,74.1,29.2,29.9,25,1966,232,Cycling 4x/week
19,Male,172.1,83,74.1,14.7,28,25,2292,395,HIIT 3x/week
70,Female,173,73.4,61.6,39.2,24.5,20.6,1364,331,HIIT 3x/week
66,Female,156.5,66.7,58.4,12.9,27.2,23.9,1283,497,Cycling 4x/week
25,Female,163.8,93.9,88.8,9.3,35,33.1,1939,533,Gym 3x/week
45,Female,157.2,61.3,53.9,24,24.8,21.8,1529,398,Running 3x/week
64,Female,151.8,57.7,46.7,36.3,25,20.3,1194,581,Swimming 2x/week
37,Female,168.5,79.6,69.8,34.1,28,24.6,1733,506,Cycling 4x/week
40,Male,176.7,76.3,69.7,14.2,24.4,22.3,2055,335,Cycling 4x/week
67,Male,171.5,67.9,62.8,16,23.1,21.4,1553,619,Cycling 4x/week
43,Female,151.4,65.2,55.6,27.2,28.4,24.3,1647,182,HIIT 3x/week
21,Male,167.3,91,83.4,24.9,32.5,29.8,2639,498,Cycling 4x/week
51,Male,185.2,113.1,91.7,37.3,33,26.7,2965,164,Running 3x/week
18,Male,169.9,90.6,82.1,24.8,31.4,28.4,2479,527,Swimming 2x/week
42,Female,171.3,80.4,68.2,22.3,27.4,23.2,1922,196,Gym 3x/week
30,Male,172.5,93,79.2,41.3,31.3,26.6,2613,175,Cycling 4x/week
28,Female,165.4,81.7,69.2,29.3,29.8,25.3,1807,265,Gym 3x/week
70,Female,161.1,75.1,65.6,32.9,28.9,25.3,1578,153,HIIT 3x/week
37,Male,180.7,98.2,93.1,15.8,30.1,28.5,2559,484,Gym 3x/week
66,Male,184.2,107.2,96,32.4,31.6,28.3,2391,625,Cycling 4x/week
35,Female,171.2,80.7,73.6,24.3,27.5,25.1,1715,533,Swimming 2x/week
69,Male,170.5,82.7,71,33.7,28.5,24.4,2080,209,Cycling 4x/week
70,Male,175.5,107,99.1,22.8,34.8,32.2,2276,348,Running 3x/week
59,Female,164.3,92.1,80,35.6,34.1,29.6,1885,415,Cycling 4x/week
38,Female,169.9,81.8,69.9,31.8,28.3,24.2,2034,188,Swimming 2x/week
60,Male,183.5,85.7,73.7,41.3,25.5,21.9,2049,210,Running 3x/week
42,Male,179.9,93.7,79.7,34.8,29,24.6,2299,212,Swimming 2x/week
47,Female,167.9,91.1,79.3,32.5,32.3,28.1,1780,368,Swimming 2x/week
22,Female,172.7,72.1,60,34.5,24.2,20.1,1634,520,Running 3x/week
25,Male,178.9,104.5,91.8,43.8,32.7,28.7,2890,501,Swimming 2x/week
45,Female,162.3,90,76.1,24.4,34.1,28.9,1881,173,Gym 3x/week
64,Female,151.5,50.8,48.2,8.6,22.1,21,1084,580,Swimming 2x/week
60,Male,164.4,60.9,53.4,23.8,22.5,19.8,1420,387,Cycling 4x/week
36,Male,168.1,88.5,71.6,58.8,31.3,25.3,2199,292,Gym 3x/week
39,Male,166.4,64.3,59.5,14.9,23.2,21.5,1759,226,Gym 3x/week
46,Female,164.5,62.3,52.5,17.3,23,19.4,1450,201,Swimming 2x/week
52,Male,176.4,87.9,81.5,11.5,28.3,26.2,2032,471,Running 3x/week
48,Female,161.4,58.9,52.2,13.9,22.6,20,1271,357,Swimming 2x/week
56,Male,166.3,88.6,74.7,39.8,32.1,27,2327,192,Running 3x/week
33,Female,168.8,70.4,65.8,14.2,24.7,23.1,1661,427,Swimming 2x/week
18,Female,159,62.2,53.2,14.3,24.6,21,1649,207,Running 3x/week
29,Male,164.1,86,75.7,35.2,31.9,28.1,2329,575,Gym 3x/week
22,Female,170.7,65.7,58.2,14.4,22.6,20,1820,421,Running 3x/week
49,Male,181.9,87,76,34.8,26.3,23,2100,193,Running 3x/week
64,Female,165.2,94,85.4,20.7,34.5,31.3,1772,627,HIIT 3x/week
42,Female,162.8,72.6,66.3,20.6,27.4,25,1586,351,Swimming 2x/week
38,Male,176.3,76.2,70.4,17.7,24.5,22.7,2073,607,Cycling 4x/week
51,Female,169.3,84.7,73.6,28,29.5,25.7,1800,232,Swimming 2x/week
59,Female,172.1,79,72.3,14.6,26.7,24.4,1616,237,Gym 3x/week
31,Female,161.9,58.7,54.1,7.5,22.4,20.6,1506,468,Swimming 2x/week
43,Female,164.9,63.9,51.2,20.5,23.5,18.8,1347,529,Cycling 4x/week
41,Male,165,74.7,69.9,9.3,27.4,25.7,1792,613,Cycling 4x/week
61,Female,154.6,53.2,47.8,15.2,22.3,20,1062,549,HIIT 3x/week
65,Female,159.9,89,73.7,38.5,34.8,28.8,1707,646,Gym 3x/week
48,Female,175,83.5,71.8,37.4,27.3,23.4,1876,259,Cycling 4x/week
34,Male,172.1,92.9,74.3,58.4,31.3,25.1,2513,199,Swimming 2x/week
52,Female,164,77.4,70.5,24.1,28.8,26.2,1554,162,Gym 3x/week
67,Female,166.3,82.5,73.8,23.8,29.9,26.7,1615,211,Swimming 2x/week
19,Female,168.5,69.9,66.1,9.9,24.6,23.3,1849,370,Swimming 2x/week
27,Female,159.8,66.2,56.2,25.5,25.9,22,1579,337,Running 3x/week
32,Female,167.7,75.8,67.3,28.9,26.9,23.9,1884,639,Cycling 4x/week
30,Male,163.7,71.9,63.1,14,26.8,23.5,2086,338,Gym 3x/week
39,Female,172.2,99.9,80.7,63.6,33.7,27.2,2273,297,Gym 3x/week
63,Female,154.6,61.6,56.7,12.7,25.8,23.7,1464,584,HIIT 3x/week
45,Female,172.2,98.1,78.8,47.3,33.1,26.6,2143,257,Swimming 2x/week
54,Male,171.2,77.5,66.7,19.6,26.5,22.8,1939,503,HIIT 3x/week
54,Female,164.6,86,79.8,12.7,31.8,29.5,1905,542,HIIT 3x/week
24,Male,169.4,96.2,85.9,31.3,33.5,29.9,2580,243,HIIT 3x/week
60,Male,166.1,86.2,74,39.7,31.2,26.8,1884,257,Cycling 4x/week
70,Male,180.1,89.5,75.2,42,27.6,23.2,2242,307,Gym 3x/week
27,Female,155.1,64.1,59.8,11.8,26.6,24.9,1677,370,Swimming 2x/week
32,Female,173.9,82.6,75.7,16.5,27.3,25.1,1966,543,Swimming 2x/week
56,Male,167.5,64.3,57.8,14.3,22.9,20.6,1633,453,Cycling 4x/week
21,Male,172.4,75.4,62.4,27.1,25.4,21,2061,269,Swimming 2x/week
70,Female,163.3,83,77.5,10.4,31.1,29,1663,306,Gym 3x/week
61,Female,166.1,93.5,77.5,29.5,33.9,28.1,1888,528,Running 3x/week
50,Female,160.5,59.6,55.5,9.6,23.2,21.6,1481,493,Running 3x/week
22,Female,160.5,77.2,70.7,19.3,30,27.5,1886,352,Running 3x/week
20,Male,181.9,85,77.1,24.1,25.7,23.3,2302,551,HIIT 3x/week
68,Female,158.9,84,71.7,35.1,33.3,28.4,1706,622,Gym 3x/week
63,Female,159,58.9,53.9,9.9,23.3,21.3,1375,311,Cycling 4x/week
58,Female,163.4,84.9,76.5,19.6,31.8,28.7,1899,535,Cycling 4x/week
32,Male,164.6,76.6,68.6,15.6,28.3,25.3,1945,305,Gym 3x/week
18,Female,153.2,75.1,66.1,25,32,28.1,1896,331,Gym 3x/week
34,Male,186.6,78.6,66.8,29.5,22.6,19.2,2186,376,Swimming 2x/week
29,Female,163.4,77.2,71.4,12.3,28.9,26.7,1758,458,Swimming 2x/week
41,Male,173.5,103,86.9,41.3,34.2,28.8,2579,247,Gym 3x/week
46,Female,169.6,77.7,68.7,24.4,27,23.9,1603,612,Running 3x/week
67,Male,165.5,83.8,74.8,29.4,30.6,27.3,1993,611,HIIT 3x/week
55,Female,157.2,81.5,68.2,22.5,33,27.6,1871,324,Cycling 4x/week
19,Female,175,99.5,88.6,29.7,32.5,29,2197,155,Swimming 2x/week
25,Male,185.4,92,77.8,43.2,26.8,22.6,2683,197,Gym 3x/week
27,Female,169.3,71.1,60.7,35.3,24.8,21.2,1896,407,Swimming 2x/week
55,Male,167.3,80.1,65.6,37.5,28.6,23.4,2135,351,Gym 3x/week
58,Female,151.3,57.2,48.2,24.5,25,21,1280,441,Gym 3x/week
65,Male,170.3,90.8,77.3,27.2,31.3,26.7,1948,616,Gym 3x/week
48,Female,161.2,80.1,69.5,27.4,30.8,26.7,1541,375,Cycling 4x/week
66,Male,176.7,91.1,73.6,28.6,29.2,23.6,2251,181,Gym 3x/week
28,Male,163.9,73.7,59.6,24,27.4,22.2,2025,269,HIIT 3x/week
21,Female,153.2,75.3,61.2,32.1,32.1,26,1789,338,HIIT 3x/week
38,Female,158.8,62.9,55.9,11,24.9,22.2,1729,294,Swimming 2x/week
38,Female,168.2,98.3,91.8,11.1,34.8,32.5,2002,511,Cycling 4x/week
26,Male,167.4,95.3,83.4,40.6,34,29.8,2613,517,Gym 3x/week
31,Female,157.9,77.9,71.3,10.4,31.2,28.6,1972,385,Running 3x/week
32,Female,153.7,58.5,51.9,22.1,24.8,21.9,1584,627,Swimming 2x/week
56,Male,186.2,94.5,80.5,42.9,27.3,23.2,2583,490,Cycling 4x/week
70,Female,171.2,84.6,73.9,17.2,28.9,25.2,1654,234,Running 3x/week
41,Male,178.8,93.5,82.7,20.4,29.2,25.9,2446,418,HIIT 3x/week
42,Male,169.9,100,81.7,50,34.6,28.3,2679,605,Gym 3x/week
18,Male,185.6,86.7,69.9,56.3,25.2,20.3,2427,518,Swimming 2x/week
58,Male,173.1,97.1,81.2,33.4,32.4,27.1,2143,256,Cycling 4x/week
42,Male,168,83.8,70.4,34.6,29.7,25,2050,320,Running 3x/week
53,Male,169.8,79.4,73.1,19.4,27.5,25.3,2023,324,Cycling 4x/week
45,Female,171.8,103.1,84,60.9,34.9,28.5,1953,541,Running 3x/week
51,Male,177.8,84.8,71.6,41.9,26.8,22.6,2309,642,Cycling 4x/week
49,Male,168.4,88.5,83.1,11.4,31.2,29.3,2028,634,Gym 3x/week
44,Female,168.4,94.8,84.6,28.3,33.4,29.8,1965,477,Swimming 2x/week
35,Male,164.7,71.1,65.6,15.6,26.2,24.2,2133,494,Running 3x/week
32,Female,171.4,86.5,76,29.6,29.4,25.9,2104,184,Swimming 2x/week
45,Male,184.1,85,79.6,17.8,25.1,23.5,2160,487,Running 3x/week
51,Male,170,95.8,90.2,12.3,33.1,31.2,2206,636,HIIT 3x/week
60,Male,182.1,79,64.4,39.4,23.8,19.4,2015,623,HIIT 3x/week
66,Male,163.2,88.8,83.1,11.2,33.4,31.2,1955,160,HIIT 3x/week
52,Female,168.3,79.8,71,23.9,28.2,25.1,1740,401,Gym 3x/week
38,Female,164.9,88.2,75.4,33.5,32.4,27.7,1767,456,Gym 3x/week
67,Male,181,86.1,76.7,14.5,26.3,23.4,1911,285,HIIT 3x/week
32,Male,180.3,113,95.3,46.2,34.8,29.3,3050,222,Gym 3x/week
54,Female,168.7,66.2,61.4,8.9,23.3,21.6,1656,577,Cycling 4x/week
60,Male,185.5,93.4,83.6,34.2,27.2,24.3,2526,467,Running 3x/week
67,Female,159.6,58.1,49.1,29.5,22.8,19.3,1405,456,Cycling 4x/week
45,Female,166.1,82.5,67.6,24.5,29.9,24.5,1747,506,Gym 3x/week
58,Female,159.2,79,69.9,24.2,31.2,27.6,1614,441,HIIT 3x/week
58,Female,171.8,83.2,67.3,46.4,28.2,22.8,1789,214,HIIT 3x/week
40,Male,165.4,67.3,56.7,20.1,24.6,20.8,1878,514,Cycling 4x/week
52,Male,174.1,90.6,81.8,21,29.9,27,2405,483,Cycling 4x/week
43,Male,171.6,67.4,55.1,22.3,22.9,18.7,1685,169,Running 3x/week
21,Male,180.8,75,67,19.9,22.9,20.5,2273,263,Cycling 4x/week
32,Female,156,67.2,63.4,13,27.6,26,1761,296,Gym 3x/week
58,Male,170.5,101.1,88.1,45,34.8,30.3,2420,644,HIIT 3x/week
32,Female,156.3,65,57.2,21,26.6,23.4,1704,412,Swimming 2x/week
41,Female,152.8,73.4,69.4,8.6,31.4,29.7,1686,526,Running 3x/week
27,Male,174.2,75.7,63.3,33.9,25,20.9,2246,354,Swimming 2x/week
19,Male,176.4,98.1,90,12.2,31.6,28.9,2908,240,HIIT 3x/week
39,Male,169.5,92.4,77.7,25.1,32.1,27.1,2537,420,Running 3x/week
69,Male,179.7,83.1,72.9,27.2,25.7,22.6,2184,553,Swimming 2x/week
51,Female,169.4,83.5,78.7,12.9,29.1,27.4,1865,292,Swimming 2x/week
33,Male,168.6,80.8,69.7,26,28.4,24.5,2140,310,Gym 3x/week
67,Male,178.8,86.7,82.2,12.6,27.1,25.7,2055,303,Swimming 2x/week
68,Male,174,74,62.8,34.6,24.4,20.7,1752,573,Swimming 2x/week
45,Male,185.5,119.1,111.9,19.2,34.6,32.5,2817,419,Running 3x/week
49,Male,186.5,104.4,94.1,22.3,30,27.1,2624,593,HIIT 3x/week
55,Female,166.9,69.4,58.7,29.3,24.9,21.1,1643,204,Gym 3x/week
61,Male,166.3,61.6,51.7,26.4,22.3,18.7,1468,346,Cycling 4x/week
59,Male,184.2,83.2,69.1,22.3,24.5,20.4,2126,153,Cycling 4x/week
45,Female,172.7,96.5,90.1,18.1,32.3,30.2,2215,315,Running 3x/week
26,Male,180.1,79.8,72.3,12.6,24.6,22.3,2410,382,Swimming 2x/week
61,Female,172.7,84,75.6,23.7,28.2,25.4,1569,394,HIIT 3x/week
31,Female,158.6,75.5,71.5,9.9,30,28.4,1951,398,Swimming 2x/week
38,Male,173.7,104.4,98.9,8.5,34.6,32.8,2590,384,Cycling 4x/week
68,Male,175.5,104.2,93.4,35.5,33.8,30.3,2505,381,Swimming 2x/week
56,Male,184.5,95.7,86,32.5,28.1,25.3,2495,579,Running 3x/week
52,Male,185,104.7,96.1,24.8,30.6,28.1,2749,622,Gym 3x/week
37,Male,182.8,90.3,77.5,27.3,27,23.2,2364,207,Cycling 4x/week
40,Male,182.2,108.3,86.7,39.8,32.6,26.1,2847,597,Gym 3x/week
34,Male,165.2,83,69.3,42.1,30.4,25.4,2131,595,Swimming 2x/week
23,Female,164.9,83.1,72.2,31,30.5,26.5,2016,473,Running 3x/week
42,Male,171.2,75,61,23.4,25.6,20.8,2011,438,Gym 3x/week
48,Male,164.7,72,61.6,31.7,26.5,22.7,2019,306,HIIT 3x/week
28,Female,169.7,85.1,68.5,51.9,29.6,23.8,1774,210,Gym 3x/week
25,Male,168.2,86.7,77,27.9,30.6,27.2,2227,354,Swimming 2x/week
58,Male,163.2,92.7,86.8,19.9,34.8,32.6,2042,648,HIIT 3x/week
23,Male,176,108.2,93.5,36.2,34.9,30.2,2712,261,Running 3x/week
31,Female,152.5,65.1,56.1,14.8,28,24.1,1703,361,Gym 3x/week
25,Male,182.7,101.5,92.8,28.3,30.4,27.8,2720,512,Gym 3x/week
38,Female,152.3,75.1,69.1,13.5,32.4,29.8,1645,158,Swimming 2x/week
25,Female,163.5,68.3,57.9,22.9,25.6,21.7,1916,320,Running 3x/week
44,Male,177.6,84.7,69.9,37,26.8,22.2,2410,592,HIIT 3x/week
60,Female,172.8,96.7,88.6,28.2,32.4,29.7,1842,327,Running 3x/week
52,Male,165.1,83.7,70.4,38.8,30.7,25.9,1986,381,Running 3x/week
50,Female,157.1,76,71.2,10.3,30.8,28.8,1617,648,Swimming 2x/week
48,Female,155.4,67.5,54.7,28.7,27.9,22.6,1327,422,Cycling 4x/week
70,Male,165.4,76,62.3,20.7,27.8,22.7,1888,618,Gym 3x/week
53,Female,171.2,73.3,63.9,23.9,25,21.8,1592,462,Cycling 4x/week
33,Female,158.9,81.2,70.5,22.9,32.2,27.9,1780,264,Swimming 2x/week
53,Female,166.7,71.8,63.6,13.7,25.8,22.9,1771,494,Swimming 2x/week
49,Male,173.5,79.3,68.4,20.5,26.4,22.7,2105,466,HIIT 3x/week
70,Female,167,92,79.3,36.8,33,28.4,1633,172,Swimming 2x/week
35,Female,155.4,53.4,46.3,21.6,22.1,19.2,1286,231,Cycling 4x/week
48,Male,173.9,71.7,59.7,19.7,23.7,19.7,1921,306,Cycling 4x/week
31,Female,163.8,78,73.9,7.2,29.1,27.5,1752,297,Swimming 2x/week
53,Female,162.9,80.6,73,22.7,30.4,27.5,1527,192,Swimming 2x/week
31,Female,165,89.2,82.2,21.3,32.8,30.2,1979,540,Swimming 2x/week
42,Female,163.5,61,55.4,10.2,22.8,20.7,1328,549,Cycling 4x/week
53,Male,179.3,81.1,69,25.9,25.3,21.5,2049,636,Gym 3x/week
53,Male,169.4,95.8,84.8,29.8,33.4,29.6,2202,612,Swimming 2x/week
47,Female,169.9,89.3,75.3,21.5,31,26.1,1706,189,HIIT 3x/week
66,Male,176.9,101.4,93.4,25.6,32.4,29.8,2472,259,Swimming 2x/week
51,Male,186.9,81.7,69.1,33.9,23.4,19.8,2114,506,Cycling 4x/week
21,Male,176,99,84.2,25,32,27.2,2859,635,Cycling 4x/week
24,Male,184.6,116.4,94.3,54.9,34.1,27.7,2951,527,Gym 3x/week
29,Female,170.9,69.2,60.4,30.6,23.7,20.7,1936,593,HIIT 3x/week
43,Male,181.8,113.1,100.8,22.8,34.2,30.5,2908,182,Running 3x/week
65,Female,165.4,89.8,72.1,59.7,32.8,26.4,1569,347,Running 3x/week
67,Female,167.8,96.1,87,22.7,34.1,30.9,1779,317,HIIT 3x/week
32,Male,168.2,97.2,78.8,56.7,34.4,27.9,2355,271,HIIT 3x/week
37,Female,154.3,76.5,71.9,8.6,32.1,30.2,1562,342,Swimming 2x/week
42,Male,175.5,96.6,82.1,35.1,31.4,26.7,2626,608,HIIT 3x/week
34,Female,166.2,70.2,57.7,40.6,25.4,20.9,1814,258,Swimming 2x/week
29,Female,174.2,103.1,87,25,34,28.7,2247,583,Running 3x/week
65,Male,163.2,74.9,64.7,31.5,28.1,24.3,1641,167,HIIT 3x/week
60,Female,163.3,66.1,57.4,26.9,24.8,21.5,1565,199,Running 3x/week
45,Female,172.4,102.9,93.7,23.5,34.6,31.5,2055,475,HIIT 3x/week
59,Female,159,67.8,54.9,30.1,26.8,21.7,1501,418,Running 3x/week
51,Female,174.5,79.7,72.4,17.8,26.2,23.8,1627,633,Running 3x/week
42,Male,174.8,72.5,62,34.7,23.7,20.3,1893,634,Gym 3x/week
47,Male,177.7,104.1,89.4,35,33,28.3,2620,241,Running 3x/week
25,Female,170.6,92.3,74.1,27.9,31.7,25.5,2011,590,Cycling 4x/week
54,Male,177.6,85.4,78.7,18.3,27.1,24.9,2203,633,Running 3x/week
47,Male,184.4,85.6,74.3,24.1,25.2,21.9,2215,503,Gym 3x/week
61,Female,157.3,78.2,71.4,10.5,31.6,28.9,1615,381,HIIT 3x/week
29,Male,171,65.2,56.6,23.8,22.3,19.4,1930,470,Running 3x/week
57,Female,156.8,63,55.4,26,25.6,22.5,1315,261,Gym 3x/week
24,Female,170,88.2,72.6,37.4,30.5,25.1,2025,539,Gym 3x/week
26,Male,182.3,97.8,90.7,17.3,29.4,27.3,2513,482,HIIT 3x/week
35,Female,153,57.6,47.6,19.3,24.6,20.3,1392,150,HIIT 3x/week
36,Male,183.2,81.9,73.7,13.6,24.4,22,2487,308,HIIT 3x/week
28,Male,174.1,74.6,68.5,11.7,24.6,22.6,2024,635,Running 3x/week
55,Male,180.7,83.3,77.8,14.3,25.5,23.8,2037,234,HIIT 3x/week
61,Male,165.9,76.1,69.4,14,27.7,25.2,1970,434,Swimming 2x/week
61,Male,171.4,69.5,63.3,9.6,23.7,21.5,1668,579,HIIT 3x/week
29,Female,151.1,79.3,72.4,14.3,34.7,31.7,1950,173,Running 3x/week
43,Female,171.3,78.3,71,12.2,26.7,24.2,1646,428,Swimming 2x/week
68,Female,157.7,65.2,56.5,21.3,26.2,22.7,1550,599,Running 3x/week
56,Male,183.2,101.9,83.7,38.5,30.4,24.9,2672,187,Running 3x/week
32,Female,161.7,90.5,82.1,16.4,34.6,31.4,2107,556,Gym 3x/week
20,Female,165.7,90.1,73.1,39.2,32.8,26.6,1926,554,Cycling 4x/week
47,Female,164.6,79.3,64.5,37.1,29.2,23.8,1861,295,Gym 3x/week
35,Male,177.1,108.3,93,29.8,34.5,29.7,2666,206,Swimming 2x/week
24,Male,167.4,89.6,82.4,11.6,32,29.4,2297,564,Cycling 4x/week
35,Male,174.6,95.2,83.6,20.3,31.2,27.4,2702,545,Cycling 4x/week
27,Female,151.6,68.8,63.5,17.3,30,27.7,1608,255,Running 3x/week
44,Male,181.5,76.4,64.3,32.6,23.2,19.5,2257,510,Cycling 4x/week
59,Female,159.4,69.3,57.2,37,27.3,22.5,1533,626,HIIT 3x/week
52,Male,172,67.2,61.8,12.1,22.7,20.9,1846,610,Running 3x/week
70,Male,186.4,111.1,97.6,34.6,32,28.1,2683,335,Swimming 2x/week
66,Female,151.3,59.5,55.4,13.1,26,24.2,1229,572,HIIT 3x/week
30,Female,170.4,84.2,70.9,20.9,29,24.4,1888,345,Running 3x/week
43,Female,152,54.6,46,19.9,23.6,19.9,1413,321,Swimming 2x/week
27,Male,167.6,84.8,78.5,20.5,30.2,28,2158,603,Running 3x/week
39,Male,166.3,63.5,54.8,17.9,23,19.8,1832,406,Gym 3x/week
33,Male,172,84.6,79.8,8.3,28.6,27,2099,465,Gym 3x/week
45,Male,183.3,96.5,91.4,14.3,28.7,27.2,2350,581,Cycling 4x/week
57,Male,184.2,95.9,90.4,16.4,28.3,26.6,2599,214,Running 3x/week
43,Female,170.8,91.7,78.5,38.4,31.4,26.9,2074,634,Running 3x/week
52,Male,169.1,93,88.3,9,32.5,30.9,2412,197,Swimming 2x/week
55,Male,164.3,75.6,65,28.4,28,24.1,1685,604,Swimming 2x/week
43,Male,184.2,117.8,103.4,47.5,34.7,30.5,3137,322,Swimming 2x/week
33,Female,165.5,83.7,74.3,23.9,30.6,27.1,1997,537,Cycling 4x/week
58,Female,159.6,74,62.7,27.9,29.1,24.6,1438,199,Running 3x/week
64,Male,168.3,90.7,74.2,39.3,32,26.2,2080,227,Gym 3x/week
26,Female,163.4,89.4,82.1,12.4,33.4,30.7,2007,498,Running 3x/week
